Employee_ID,Age,Department,Job_Role,Education_Level,Marital_Status,Job_Tenure,Distance_From_Home,gender_cleaned,attrition,Exit_Interview_Score,TenureBucket,Performance_Rating,Last_Promotion_Year,Training_Hours,Work_Life_Balance,Job_Satisfaction,YearsSincePromotion,TrainingIntensity,LowSatisfaction,PoorWorkLifeBalance,AttritionFlag,GrowthIndex
794,57,IT,Marketing Lead,PhD,Married,15,42,male,False,,Senior,3,2023,89,3,4,2,29.666666666666668,False,False,0,6.1625
795,25,Marketing,Senior Developer,Master's,Married,8,26,female,False,,Senior,3,2011,143,3,2,14,9.533333333333333,True,False,0,16.48888888888889
796,22,Finance,Senior Developer,Master's,Single,20,7,female,False,,Senior,4,2010,91,2,3,15,5.6875,False,True,0,5.133333333333333
797,38,IT,Manager,PhD,Single,16,47,female,False,,Senior,2,2014,145,3,5,11,12.083333333333334,False,False,0,8.929411764705883
798,34,IT,HR Specialist,Master's,Divorced,13,34,female,False,,Senior,5,2023,30,3,1,2,10.0,True,False,0,3.142857142857143
799,50,Finance,Marketing Lead,Master's,Single,20,9,female,False,,Senior,1,2019,164,3,4,6,23.428571428571427,False,False,0,8.00952380952381
800,36,Finance,Manager,Master's,Single,3,47,female,True,3.0,Mid,2,2016,64,3,5,9,6.4,False,False,1,16.4
801,45,Finance,Manager,Master's,Married,12,49,male,False,,Senior,2,2017,52,4,5,8,5.777777777777778,False,False,0,4.4
802,59,IT,Senior Developer,PhD,Single,14,1,female,False,,Senior,3,2010,172,3,2,15,10.75,True,False,0,12.066666666666666
803,56,HR,Data Analyst,Bachelor's,Married,16,39,female,False,,Senior,4,2023,81,4,5,2,27.0,False,False,0,5.564705882352941
804,60,Finance,HR Specialist,Master's,Single,4,7,female,False,,Mid,4,2016,192,5,3,9,19.2,False,False,0,39.199999999999996
805,34,Finance,Marketing Lead,PhD,Married,13,25,male,False,,Senior,5,2016,46,4,1,9,4.6,True,False,0,4.285714285714286
806,34,Marketing,Marketing Lead,Bachelor's,Divorced,10,25,male,False,,Senior,5,2017,121,4,2,8,13.444444444444445,True,False,0,12.0
807,40,Finance,Developer,PhD,Married,20,2,female,True,5.0,Senior,2,2010,153,1,1,15,9.5625,True,True,1,7.685714285714286
808,50,Operations,HR Specialist,Bachelor's,Divorced,7,8,female,False,,Senior,4,2013,123,4,4,12,9.461538461538462,False,False,0,16.175
809,33,Operations,Senior Developer,Bachelor's,Married,5,1,female,False,,Senior,2,2013,135,1,2,12,10.384615384615385,True,True,0,22.9
810,26,Marketing,Data Analyst,Bachelor's,Divorced,17,49,female,False,,Senior,1,2016,187,4,2,9,18.7,True,False,0,10.588888888888889
811,33,Marketing,Data Analyst,Bachelor's,Single,19,42,female,False,,Senior,3,2012,74,3,3,13,5.285714285714286,False,False,0,4.3
812,33,HR,Developer,Bachelor's,Married,17,3,male,False,,Senior,4,2020,185,2,1,5,30.833333333333332,True,True,0,11.07777777777778
813,54,Finance,Senior Developer,Bachelor's,Married,2,9,female,False,,Junior,2,2016,40,4,2,9,4.0,True,False,0,13.733333333333334
814,29,HR,Manager,Bachelor's,Married,5,16,female,False,,Senior,3,2018,152,3,4,7,19.0,False,False,0,25.933333333333334
815,46,Operations,Developer,PhD,Married,16,50,female,False,,Senior,5,2010,121,1,2,15,7.5625,True,True,0,8.117647058823529
816,24,IT,Senior Developer,Master's,Single,3,6,male,False,5.0,Mid,1,2020,176,2,5,5,29.333333333333332,False,True,0,44.2
817,49,HR,Manager,Bachelor's,Single,10,18,female,True,1.0,Senior,2,2014,99,2,5,11,8.25,False,True,1,9.4
818,39,Sales,Senior Developer,PhD,Married,18,10,female,False,,Senior,4,2010,55,3,1,15,3.4375,True,False,0,3.6947368421052635
819,57,Sales,Data Analyst,PhD,Divorced,15,41,non-binary,False,,Senior,1,2018,16,3,1,7,2.0,True,False,0,1.2
820,38,Sales,HR Specialist,Bachelor's,Divorced,6,39,male,False,,Senior,1,2022,103,3,4,3,25.75,False,False,0,14.914285714285713
821,30,Marketing,Senior Developer,PhD,Married,15,1,female,False,,Senior,2,2015,129,1,2,10,11.727272727272727,True,True,0,8.4625
822,32,Operations,HR Specialist,Bachelor's,Married,4,1,female,False,,Mid,1,2024,181,3,1,1,90.5,True,False,0,36.400000000000006
823,59,Sales,Senior Developer,PhD,Single,16,7,female,False,,Senior,4,2010,98,4,3,15,6.125,False,False,0,6.564705882352941
824,38,Operations,Manager,Master's,Single,18,35,female,False,,Senior,2,2024,196,4,1,1,98.0,True,False,0,10.715789473684211
825,22,HR,HR Specialist,PhD,Married,8,48,female,False,,Senior,3,2019,118,3,2,6,16.857142857142858,True,False,0,13.71111111111111
826,43,Finance,Marketing Lead,PhD,Divorced,8,22,male,False,,Senior,1,2022,64,5,3,3,16.0,False,False,0,7.311111111111111
827,51,Marketing,HR Specialist,PhD,Divorced,7,46,female,False,,Senior,4,2024,167,5,2,1,83.5,True,False,0,21.675
828,31,Marketing,Manager,Bachelor's,Single,6,6,female,False,,Senior,5,2015,153,2,4,10,13.909090909090908,False,True,0,22.857142857142858
829,24,Sales,HR Specialist,Bachelor's,Single,3,13,female,True,5.0,Mid,4,2024,58,2,2,1,29.0,True,True,1,15.3
830,31,IT,Senior Developer,Bachelor's,Married,4,9,male,False,,Mid,3,2023,107,5,3,2,35.666666666666664,False,False,0,22.0
831,42,IT,Senior Developer,Master's,Married,14,31,male,False,,Senior,3,2024,105,5,4,1,52.5,False,False,0,7.6
832,60,Finance,Marketing Lead,Bachelor's,Single,1,49,female,False,,Junior,1,2014,55,4,1,11,4.583333333333333,True,False,0,27.7
833,25,Operations,HR Specialist,Bachelor's,Married,6,37,male,True,2.0,Senior,5,2022,12,3,2,3,3.0,True,False,1,2.7142857142857144
834,41,HR,Senior Developer,Master's,Single,11,29,female,False,,Senior,1,2022,60,1,2,3,15.0,True,True,0,5.2
835,53,Sales,HR Specialist,Bachelor's,Married,13,11,female,False,,Senior,3,2019,123,1,5,6,17.571428571428573,False,True,0,9.385714285714286
836,58,Operations,Developer,Bachelor's,Single,9,20,female,False,,Senior,4,2013,102,2,2,12,7.846153846153846,True,True,0,11.0
837,57,HR,Senior Developer,Master's,Divorced,8,22,female,False,,Senior,2,2022,144,2,5,3,36.0,False,True,0,16.4
838,44,Operations,HR Specialist,Bachelor's,Married,9,31,male,False,,Senior,2,2010,59,3,3,15,3.6875,False,False,0,6.300000000000001
839,26,IT,Data Analyst,Bachelor's,Married,16,10,female,False,,Senior,4,2015,11,4,4,10,1.0,False,False,0,1.447058823529412
840,42,IT,Senior Developer,Bachelor's,Divorced,4,16,male,False,,Mid,5,2021,160,5,5,4,32.0,False,False,0,33.0
841,55,Sales,Data Analyst,PhD,Divorced,5,4,female,False,,Senior,4,2023,89,4,3,2,29.666666666666668,False,False,0,15.633333333333335
842,36,IT,Developer,Bachelor's,Single,18,35,female,False,,Senior,5,2019,94,1,2,6,13.428571428571429,True,True,0,5.947368421052632
843,33,IT,Developer,Bachelor's,Married,16,45,male,False,,Senior,3,2016,34,4,3,9,3.4,False,False,0,2.6
844,55,Finance,Senior Developer,PhD,Divorced,3,18,female,False,,Mid,1,2023,104,4,4,2,34.666666666666664,False,False,0,26.2
845,26,Finance,Developer,Bachelor's,Single,11,41,male,False,3.0,Senior,4,2016,74,2,1,9,7.4,True,True,0,6.966666666666667
846,54,IT,Senior Developer,Master's,Divorced,8,35,female,False,,Senior,3,2022,138,3,4,3,34.5,False,False,0,15.933333333333334
847,32,Sales,Manager,Bachelor's,Married,19,8,female,False,,Senior,3,2021,13,5,4,4,2.6,False,False,0,1.25
848,48,Sales,Data Analyst,Master's,Married,20,2,female,False,,Senior,1,2024,165,5,4,1,82.5,False,False,0,8.057142857142857
849,56,Operations,Marketing Lead,Bachelor's,Married,3,3,female,False,,Mid,1,2021,79,4,3,4,15.8,False,False,0,19.95
850,56,IT,Manager,PhD,Married,11,7,male,False,,Senior,4,2022,18,1,2,3,4.5,True,True,0,2.3
851,47,IT,Developer,Master's,Single,13,35,female,False,,Senior,4,2010,175,1,4,15,10.9375,False,True,0,13.3
852,27,Marketing,Senior Developer,Bachelor's,Single,13,19,female,False,,Senior,2,2022,80,1,3,3,20.0,False,True,0,6.114285714285715
853,44,Operations,Manager,Master's,Divorced,18,7,male,False,,Senior,3,2011,174,3,5,14,11.6,False,False,0,9.757894736842104
854,36,Finance,HR Specialist,Bachelor's,Married,14,33,female,False,,Senior,2,2018,132,3,1,7,16.5,True,False,0,9.200000000000001
855,35,Finance,HR Specialist,Bachelor's,Married,8,27,female,False,,Senior,4,2016,111,5,4,9,11.1,False,False,0,13.133333333333335
856,43,Sales,HR Specialist,Bachelor's,Married,8,10,male,False,,Senior,2,2021,21,3,1,4,4.2,True,False,0,2.7333333333333334
857,43,HR,Senior Developer,PhD,Single,9,1,female,False,,Senior,5,2024,188,4,4,1,94.0,False,False,0,19.8
858,45,HR,Developer,PhD,Married,4,15,male,False,,Mid,3,2020,190,3,2,5,31.666666666666668,True,False,0,38.6
859,40,IT,Senior Developer,PhD,Single,10,2,male,False,,Senior,5,2014,74,1,2,11,6.166666666666667,True,True,0,7.7272727272727275
860,35,IT,Developer,Master's,Divorced,3,15,female,False,,Mid,5,2023,80,4,1,2,26.666666666666668,True,False,0,21.0
861,55,Operations,Marketing Lead,Bachelor's,Divorced,4,28,female,False,,Mid,4,2018,170,2,1,7,21.25,True,True,0,34.8
862,52,Marketing,Senior Developer,Master's,Single,3,25,genderqueer,False,,Mid,5,2017,24,1,1,8,2.6666666666666665,True,True,0,7.0
863,57,Marketing,Data Analyst,Bachelor's,Married,11,10,female,False,,Senior,4,2016,156,3,2,9,15.6,True,False,0,13.8
864,22,Sales,Marketing Lead,PhD,Married,19,23,female,False,,Senior,1,2019,17,4,4,6,2.4285714285714284,False,False,0,1.05
865,29,Operations,Senior Developer,Master's,Divorced,7,42,female,False,,Senior,1,2021,193,2,1,4,38.6,True,True,0,24.325
866,44,HR,Marketing Lead,Bachelor's,Married,4,19,female,False,,Mid,2,2019,130,2,2,6,18.571428571428573,True,True,0,26.4
867,50,Marketing,Marketing Lead,Bachelor's,Divorced,19,15,male,False,,Senior,1,2022,165,5,5,3,41.25,False,False,0,8.45
868,37,HR,Senior Developer,Bachelor's,Married,12,44,female,False,,Senior,2,2018,171,3,3,7,21.375,False,False,0,13.553846153846154
869,37,Operations,Manager,Master's,Single,5,25,female,False,,Senior,1,2014,126,5,2,11,10.5,True,False,0,21.2
870,24,Marketing,HR Specialist,Master's,Single,11,44,female,False,,Senior,1,2012,135,2,3,13,9.642857142857142,False,True,0,11.45
871,42,Finance,Marketing Lead,Bachelor's,Single,13,46,male,False,,Senior,1,2016,54,5,4,9,5.4,False,False,0,4.057142857142857
872,46,IT,HR Specialist,Bachelor's,Married,19,8,agender,False,,Senior,5,2017,131,1,3,8,14.555555555555555,False,True,0,7.55
873,29,Marketing,Senior Developer,PhD,Divorced,1,32,female,False,,Junior,3,2021,175,4,5,4,35.0,False,False,0,88.1
874,46,Marketing,Marketing Lead,Bachelor's,Single,10,11,male,True,2.0,Senior,2,2024,149,2,3,1,74.5,False,True,1,13.945454545454545
875,38,Operations,HR Specialist,PhD,Married,2,8,male,False,,Junior,1,2013,36,3,3,12,2.769230769230769,False,False,0,12.2
876,56,Sales,HR Specialist,Master's,Divorced,19,15,female,False,,Senior,5,2012,19,5,5,13,1.3571428571428572,False,False,0,1.95
877,40,Finance,Developer,Bachelor's,Divorced,18,7,female,False,,Senior,1,2024,104,5,3,1,52.0,False,False,0,5.673684210526316
878,23,IT,Manager,Bachelor's,Divorced,7,19,male,False,,Senior,3,2010,17,3,1,15,1.0625,True,False,0,2.725
879,55,Finance,Data Analyst,PhD,Married,13,23,female,False,,Senior,2,2014,166,5,1,11,13.833333333333334,True,False,0,12.257142857142858
880,45,Operations,HR Specialist,Bachelor's,Single,14,5,female,False,,Senior,5,2022,192,5,4,3,48.0,False,False,0,13.8
881,54,Operations,Data Analyst,Bachelor's,Single,11,40,male,False,,Senior,4,2020,49,3,2,5,8.166666666666666,True,False,0,4.883333333333333
882,54,IT,Senior Developer,Bachelor's,Single,12,22,male,False,,Senior,4,2014,190,1,1,11,15.833333333333334,True,True,0,15.415384615384616
883,50,Finance,Senior Developer,Bachelor's,Single,5,8,male,False,,Senior,4,2011,198,2,5,14,13.2,False,True,0,33.8
884,53,Finance,Developer,PhD,Divorced,17,24,male,False,,Senior,1,2013,55,1,4,12,4.230769230769231,False,True,0,3.2555555555555555
885,24,Sales,HR Specialist,PhD,Divorced,20,6,male,False,,Senior,2,2022,43,3,2,3,10.75,True,False,0,2.4476190476190474
886,40,HR,Marketing Lead,Master's,Married,19,3,female,False,,Senior,3,2018,31,3,2,7,3.875,True,False,0,2.15
887,34,Finance,Senior Developer,Bachelor's,Single,8,39,female,False,,Senior,4,2014,117,4,5,11,9.75,False,False,0,13.8
888,42,Operations,Marketing Lead,Bachelor's,Divorced,4,10,male,False,,Mid,2,2015,40,2,1,10,3.6363636363636362,True,True,0,8.4
889,54,IT,Senior Developer,Master's,Divorced,13,12,female,True,3.0,Senior,2,2019,24,2,4,6,3.4285714285714284,False,True,1,2.1142857142857143
890,27,IT,Marketing Lead,PhD,Married,1,28,female,False,,Junior,2,2016,123,3,4,9,12.3,False,False,0,61.9
891,28,Sales,Manager,PhD,Single,18,34,female,False,3.0,Senior,3,2010,173,4,1,15,10.8125,True,False,0,9.705263157894736
892,32,HR,HR Specialist,Master's,Divorced,15,22,female,False,,Senior,3,2019,191,2,1,6,27.285714285714285,True,True,0,12.5375
893,56,IT,Manager,Bachelor's,Single,11,39,female,False,,Senior,5,2014,25,4,2,11,2.0833333333333335,True,False,0,3.0833333333333335
894,56,Sales,Manager,Master's,Divorced,5,12,female,False,,Senior,3,2015,90,3,1,10,8.181818181818182,True,False,0,15.6
895,22,IT,HR Specialist,Bachelor's,Married,10,44,male,False,,Senior,1,2014,34,3,4,11,2.8333333333333335,False,False,0,3.290909090909091
896,26,Marketing,Data Analyst,Master's,Married,8,28,male,False,,Senior,1,2020,149,2,2,5,24.833333333333332,True,True,0,16.755555555555556
897,35,Operations,Marketing Lead,Bachelor's,Married,16,10,genderfluid,False,4.0,Senior,2,2014,81,3,1,11,6.75,True,False,0,5.1647058823529415
897,35,Operations,Marketing Lead,Bachelor's,Married,16,10,genderfluid,True,2.0,Senior,2,2014,81,3,1,11,6.75,True,False,1,5.1647058823529415
898,35,Finance,Manager,PhD,Married,15,43,male,False,,Senior,5,2022,59,3,1,3,14.75,True,False,0,4.6875
899,49,HR,HR Specialist,PhD,Divorced,5,44,male,False,,Senior,5,2020,177,5,2,5,29.5,True,False,0,30.5
900,28,Finance,Marketing Lead,PhD,Divorced,20,20,female,False,,Senior,4,2022,167,1,4,3,41.75,False,True,0,8.752380952380953
901,35,Finance,HR Specialist,PhD,Married,10,40,female,False,,Senior,3,2022,198,2,5,3,49.5,False,True,0,18.6
902,56,Marketing,HR Specialist,Master's,Divorced,5,19,female,False,,Senior,2,2019,14,1,3,6,2.0,False,True,0,2.7333333333333334
903,49,HR,Data Analyst,PhD,Married,2,23,male,False,,Junior,2,2010,95,4,4,15,5.9375,False,False,0,32.06666666666667
904,26,Finance,Manager,Bachelor's,Divorced,20,7,female,False,,Senior,3,2011,182,4,2,14,12.133333333333333,True,False,0,9.266666666666666
905,31,Sales,HR Specialist,PhD,Married,11,18,female,False,,Senior,1,2014,91,4,4,11,7.583333333333333,False,False,0,7.783333333333333
906,23,IT,HR Specialist,Master's,Divorced,10,32,male,False,,Senior,2,2019,191,4,5,6,27.285714285714285,False,False,0,17.763636363636362
907,51,Operations,Senior Developer,Bachelor's,Divorced,17,43,male,False,,Senior,2,2020,53,1,1,5,8.833333333333334,True,True,0,3.3444444444444446
908,43,IT,Manager,PhD,Single,4,24,female,False,,Mid,3,2015,160,5,5,10,14.545454545454545,False,False,0,32.6
909,24,Operations,Marketing Lead,PhD,Single,9,17,female,False,,Senior,4,2023,194,1,2,2,64.66666666666667,True,True,0,20.2
910,27,Sales,Manager,Bachelor's,Single,19,46,female,False,,Senior,2,2014,103,5,2,11,8.583333333333334,True,False,0,5.550000000000001
911,26,IT,Data Analyst,Bachelor's,Single,16,5,male,False,,Senior,1,2023,142,3,3,2,47.333333333333336,False,False,0,8.552941176470588
912,25,Marketing,Data Analyst,Master's,Divorced,7,1,male,False,,Senior,4,2012,13,1,1,13,0.9285714285714286,True,True,0,2.425
913,33,Sales,HR Specialist,PhD,Divorced,16,10,male,False,,Senior,4,2017,180,5,5,8,20.0,False,False,0,11.388235294117647
914,38,Marketing,Senior Developer,Bachelor's,Single,10,50,female,False,,Senior,3,2017,113,4,1,8,12.555555555555555,True,False,0,10.872727272727273
915,57,HR,Senior Developer,Bachelor's,Married,13,42,female,False,,Senior,1,2010,116,1,2,15,7.25,True,True,0,8.485714285714286
916,26,IT,Developer,PhD,Married,2,10,male,True,1.0,Junior,2,2017,180,5,3,8,20.0,False,False,1,60.4
917,58,Marketing,Developer,Bachelor's,Married,11,21,female,True,3.0,Senior,3,2010,181,3,3,15,11.3125,False,False,1,15.683333333333334
918,36,IT,Senior Developer,Master's,Married,5,10,male,False,,Senior,1,2017,25,5,2,8,2.7777777777777777,True,False,0,4.366666666666667
919,38,HR,Data Analyst,PhD,Married,7,25,female,False,,Senior,2,2010,26,4,3,15,1.625,False,False,0,3.65
920,48,Finance,Manager,PhD,Married,8,29,female,False,,Senior,1,2015,59,3,4,10,5.363636363636363,False,False,0,6.7555555555555555
921,46,IT,Manager,Bachelor's,Single,2,47,female,False,,Junior,5,2017,138,5,2,8,15.333333333333334,True,False,0,47.0
922,50,HR,HR Specialist,PhD,Divorced,6,31,male,False,,Senior,3,2020,47,3,1,5,7.833333333333333,True,False,0,7.314285714285714
923,47,Sales,Data Analyst,Master's,Single,16,5,female,False,,Senior,4,2023,196,1,4,2,65.33333333333333,False,True,0,12.329411764705883
924,49,IT,Developer,Bachelor's,Divorced,13,8,male,False,,Senior,5,2018,78,1,4,7,9.75,False,True,0,6.571428571428571
925,42,Sales,Senior Developer,Bachelor's,Divorced,10,37,male,False,,Senior,1,2013,31,5,2,12,2.3846153846153846,True,False,0,3.0181818181818185
926,23,HR,Data Analyst,Master's,Single,6,28,female,False,,Senior,4,2016,54,1,3,9,5.4,False,True,0,8.514285714285714
927,46,Sales,HR Specialist,Bachelor's,Single,1,47,female,False,,Junior,2,2010,123,5,5,15,7.6875,False,False,0,61.9
928,29,Marketing,Marketing Lead,PhD,Divorced,18,18,female,False,,Senior,4,2019,21,1,1,6,3.0,True,True,0,1.905263157894737
929,56,Finance,Data Analyst,Master's,Divorced,13,10,female,False,4.0,Senior,1,2011,80,5,2,14,5.333333333333333,True,False,0,5.914285714285715
929,56,Finance,Data Analyst,Master's,Divorced,13,10,female,True,2.0,Senior,1,2011,80,5,2,14,5.333333333333333,True,False,1,5.914285714285715
930,22,Sales,Marketing Lead,Bachelor's,Married,11,6,female,False,,Senior,1,2014,165,2,2,11,13.75,True,True,0,13.95
931,26,Marketing,Manager,Bachelor's,Married,14,21,male,False,,Senior,1,2024,60,5,2,1,30.0,True,False,0,4.2
932,59,Finance,HR Specialist,Bachelor's,Single,16,9,male,False,,Senior,5,2019,186,1,3,6,26.571428571428573,False,True,0,11.941176470588236
933,24,HR,HR Specialist,Bachelor's,Single,12,12,male,False,,Senior,3,2018,139,5,4,7,17.375,False,False,0,11.292307692307691
934,26,HR,Senior Developer,PhD,Divorced,13,50,male,False,,Senior,2,2015,114,4,1,10,10.363636363636363,True,False,0,8.542857142857143
935,44,IT,Data Analyst,PhD,Single,13,25,male,False,,Senior,5,2011,54,5,4,14,3.6,False,False,0,4.857142857142858
936,54,Marketing,HR Specialist,Bachelor's,Single,3,23,male,False,,Mid,5,2017,172,2,1,8,19.11111111111111,True,True,0,44.0
937,28,Operations,Senior Developer,PhD,Single,17,21,male,False,,Senior,2,2012,10,1,2,13,0.7142857142857143,True,True,0,0.9555555555555556
938,40,Finance,Developer,Master's,Married,10,32,male,True,1.0,Senior,2,2014,89,4,5,11,7.416666666666667,False,False,1,8.490909090909092
939,41,IT,Data Analyst,Master's,Divorced,10,28,female,False,,Senior,1,2022,80,3,5,3,20.0,False,False,0,7.472727272727273
940,60,IT,HR Specialist,Master's,Divorced,7,31,female,False,,Senior,1,2022,153,4,3,3,38.25,False,False,0,19.325
941,27,HR,Data Analyst,Bachelor's,Divorced,18,45,male,False,,Senior,3,2014,99,4,5,11,8.25,False,False,0,5.810526315789473
942,40,Sales,Data Analyst,Bachelor's,Divorced,13,27,female,False,,Senior,3,2014,40,2,2,11,3.3333333333333335,True,True,0,3.4571428571428573
943,50,Finance,Manager,Bachelor's,Married,4,39,female,False,,Mid,4,2023,97,3,2,2,32.333333333333336,True,False,0,20.2
944,46,Operations,Data Analyst,PhD,Married,5,41,female,False,,Senior,4,2017,129,1,5,8,14.333333333333334,False,True,0,22.3
945,47,HR,Manager,Bachelor's,Married,11,22,female,False,,Senior,3,2012,155,2,3,13,11.071428571428571,False,True,0,13.516666666666666
946,23,HR,HR Specialist,Bachelor's,Divorced,19,9,female,False,,Senior,5,2013,188,5,1,12,14.461538461538462,True,False,0,10.4
947,52,Operations,Data Analyst,PhD,Divorced,2,42,male,True,5.0,Junior,3,2020,32,3,1,5,5.333333333333333,True,False,1,11.266666666666666
948,32,Sales,Developer,Bachelor's,Married,10,16,female,False,,Senior,4,2012,154,4,1,13,11.0,True,False,0,14.8
949,56,Marketing,Marketing Lead,Bachelor's,Single,15,25,female,False,,Senior,3,2012,128,5,4,13,9.142857142857142,False,False,0,8.6
950,36,Marketing,Manager,PhD,Single,6,27,male,False,,Senior,3,2023,32,4,5,2,10.666666666666666,False,False,0,5.171428571428571
951,30,Operations,Developer,Master's,Married,19,36,female,False,,Senior,4,2019,39,1,5,6,5.571428571428571,False,True,0,2.75
952,47,Finance,HR Specialist,Master's,Married,5,32,female,False,,Senior,1,2020,33,4,1,5,5.5,True,False,0,5.7
953,56,Sales,Developer,PhD,Divorced,15,35,male,False,,Senior,3,2010,56,5,5,15,3.5,False,False,0,4.1
954,40,Sales,Data Analyst,PhD,Married,16,35,female,False,,Senior,3,2013,196,3,2,12,15.076923076923077,True,False,0,12.129411764705882
955,31,IT,Marketing Lead,Master's,Married,10,32,female,False,,Senior,3,2011,32,1,3,14,2.1333333333333333,False,True,0,3.5090909090909093
956,41,Sales,Marketing Lead,Master's,Single,5,35,non-binary,False,,Senior,5,2020,57,5,3,5,9.5,False,False,0,10.5
957,45,Operations,Marketing Lead,Bachelor's,Married,7,35,male,False,,Senior,5,2010,91,4,1,15,5.6875,True,False,0,12.375
958,22,Finance,Senior Developer,Bachelor's,Divorced,7,15,female,False,,Senior,4,2012,161,1,2,13,11.5,True,True,0,20.925
959,57,Sales,Data Analyst,Bachelor's,Single,7,25,female,True,3.0,Senior,1,2020,170,1,1,5,28.333333333333332,True,True,1,21.45
959,57,Sales,Data Analyst,Bachelor's,Single,7,25,female,True,5.0,Senior,1,2020,170,1,1,5,28.333333333333332,True,True,1,21.45
960,57,IT,Manager,Bachelor's,Divorced,1,6,male,False,5.0,Junior,3,2018,15,2,2,7,1.875,True,True,0,8.1
961,31,Marketing,Marketing Lead,Master's,Divorced,12,38,male,False,4.0,Senior,5,2023,53,3,1,2,17.666666666666668,True,False,0,5.076923076923077
962,29,Sales,Developer,Bachelor's,Single,19,46,female,True,3.0,Senior,1,2017,12,4,4,8,1.3333333333333333,False,False,1,0.8
963,24,Sales,Data Analyst,PhD,Divorced,4,27,female,False,,Mid,2,2019,65,2,1,6,9.285714285714286,True,True,0,13.4
964,22,Finance,Manager,Bachelor's,Divorced,5,34,female,False,,Senior,4,2015,173,3,5,10,15.727272727272727,False,False,0,29.633333333333333
965,58,Operations,Marketing Lead,Bachelor's,Single,13,37,female,False,2.0,Senior,2,2010,105,2,1,15,6.5625,True,True,0,7.9
966,60,Operations,Data Analyst,PhD,Divorced,14,50,male,False,,Senior,2,2018,127,5,4,7,15.875,False,False,0,8.866666666666667
967,47,IT,Developer,Bachelor's,Divorced,6,45,male,False,,Senior,3,2021,30,3,5,4,6.0,False,False,0,4.885714285714285
968,56,Sales,Manager,Bachelor's,Single,2,48,female,False,,Junior,4,2013,195,5,1,12,15.0,True,False,0,65.8
969,57,Finance,Manager,Bachelor's,Divorced,4,15,male,False,,Mid,1,2010,73,4,2,15,4.5625,True,False,0,14.799999999999999
970,27,IT,HR Specialist,PhD,Single,12,45,male,False,,Senior,2,2021,88,2,1,4,17.6,True,True,0,7.1692307692307695
971,41,Operations,Developer,PhD,Single,16,6,female,False,,Senior,5,2014,184,5,5,11,15.333333333333334,False,False,0,11.823529411764707
972,35,HR,HR Specialist,PhD,Single,6,16,female,True,3.0,Senior,4,2014,174,3,5,11,14.5,False,False,1,25.65714285714286
973,44,IT,Marketing Lead,PhD,Married,2,24,male,False,,Junior,3,2010,58,5,1,15,3.625,True,False,0,19.933333333333334
974,35,HR,Manager,Master's,Married,4,1,female,False,,Mid,2,2020,198,2,1,5,33.0,True,True,0,40.0
975,48,HR,Developer,Master's,Single,17,14,male,False,,Senior,1,2023,43,2,4,2,14.333333333333334,False,True,0,2.588888888888889
976,54,IT,Developer,PhD,Married,11,2,female,False,,Senior,2,2023,89,2,5,2,29.666666666666668,False,True,0,7.816666666666667
977,31,IT,Senior Developer,Master's,Single,19,24,male,False,5.0,Senior,4,2023,23,2,4,2,7.666666666666667,False,True,0,1.95
978,32,Finance,Data Analyst,Bachelor's,Married,14,36,male,False,,Senior,1,2015,107,3,3,10,9.727272727272727,False,False,0,7.333333333333334
979,33,IT,Marketing Lead,Bachelor's,Married,5,31,female,False,,Senior,3,2018,190,2,5,7,23.75,False,True,0,32.266666666666666
980,36,Marketing,Data Analyst,Bachelor's,Divorced,13,9,female,False,,Senior,5,2021,83,1,4,4,16.6,False,True,0,6.928571428571429
981,38,Operations,Manager,Bachelor's,Married,8,8,female,False,,Senior,4,2010,55,1,4,15,3.4375,False,True,0,6.9111111111111105
982,34,Sales,Marketing Lead,Bachelor's,Divorced,2,4,male,False,,Junior,5,2019,81,5,2,6,11.571428571428571,True,False,0,28.0
983,29,IT,Data Analyst,Bachelor's,Married,4,23,female,False,,Mid,2,2013,45,5,4,12,3.4615384615384617,False,False,0,9.4
984,33,HR,Senior Developer,Bachelor's,Single,8,24,male,False,,Senior,3,2015,154,1,5,10,14.0,False,True,0,17.711111111111112
985,58,HR,Senior Developer,Bachelor's,Divorced,13,50,male,False,,Senior,3,2011,90,2,3,14,6.0,False,True,0,7.0285714285714285
986,25,IT,Developer,Bachelor's,Married,16,9,female,False,,Senior,3,2011,115,5,3,14,7.666666666666667,False,False,0,7.364705882352941
987,57,Sales,Senior Developer,Bachelor's,Married,10,19,female,True,2.0,Senior,4,2018,67,3,4,7,8.375,False,False,1,6.890909090909091
988,51,Sales,Marketing Lead,PhD,Single,20,30,male,True,5.0,Senior,5,2017,58,1,4,8,6.444444444444445,False,True,1,3.761904761904762
989,57,Finance,Manager,Bachelor's,Divorced,6,10,female,False,,Senior,4,2011,79,3,2,14,5.266666666666667,True,False,0,12.085714285714287
990,26,Finance,Data Analyst,Bachelor's,Single,13,36,female,False,,Senior,3,2018,61,3,4,7,7.625,False,False,0,4.957142857142856
991,40,Finance,HR Specialist,PhD,Divorced,3,27,male,False,,Mid,3,2011,55,2,5,14,3.6666666666666665,False,True,0,14.35
992,26,Sales,Data Analyst,Bachelor's,Single,15,16,female,False,,Senior,2,2013,85,2,3,12,6.538461538461538,False,True,0,5.7125
